App,Category,Installs_category,Rating,Mean_App_Sentiment,Reviews,Size_in_MB,Type,Price,Content_Rating,Genres,Last_Updated,Android_Ver
APUS File Manager (Explorer),TOOLS,Top Notch,,,498894,10.0,Free,0.0,Everyone,Tools,2018-08-02,4.0.3 and up
Bono’s Pit Bar-B-Q,FAMILY,Low,,,3,36.0,Free,0.0,Everyone 10+,Entertainment,2018-01-23,2.3.3 and up
Nick,FAMILY,Very High,,,123322,25.0,Free,0.0,Everyone 10+,Entertainment;Music & Video,2018-01-24,4.4 and up
Transfer,FINANCE,Very High,,,31804,9.8,Free,0.0,Everyone,Finance,2018-07-27,4.0 and up
Dare EMS Protocols,MEDICAL,Very low,,,0,20.0,Free,0.0,Everyone 10+,Medical,2018-07-26,4.1 and up
Meditate OM,HEALTH_AND_FITNESS,High,,,19074,4.2,Free,0.0,Everyone,Health & Fitness,2018-01-17,4.0 and up
Gangster Town: Vice District,FAMILY,Very High,,,65146,100.0,Free,0.0,Mature 17+,Simulation,2018-05-31,4.0 and up
FA Part 1 & 2 Past Papers Solved Free – Offline,BOOKS_AND_REFERENCE,Moderate,,,46,3.0,Free,0.0,Everyone,Books & Reference,2018-04-30,4.0 and up
Bunny Skater,GAME,Very High,,,139432,4.7,Free,0.0,Everyone,Adventure,2013-11-20,2.1 and up
Shoot M-16 vs AK-47 : realistic weapon simulator,FAMILY,Low,,,2,33.0,Free,0.0,Everyone,Simulation,2018-07-18,4.1 and up
Coupe Adhémar EY 2017,SOCIAL,Low,,,6,10.0,Free,0.0,Teen,Social,2016-12-26,4.1 and up
Nose Surgery ER Simulator Lite,FAMILY,More than moderate,,,269,39.0,Free,0.0,Teen,Educational,2017-06-03,4.0 and up
Open in WhatsApp (click to chat),TOOLS,High,,,12121,0.08,Free,0.0,Everyone,Tools,2018-08-01,2.3.3 and up
Height Converter feet-inch cm,TOOLS,More than moderate,,,498,0.58,Free,0.0,Everyone,Tools,2013-10-22,2.2 and up
The grand theft V Wallpaper,PERSONALIZATION,Moderate,,,87,4.3,Free,0.0,Everyone 10+,Personalization,2018-06-05,4.0.3 and up
Remix Second Hand,SHOPPING,More than moderate,,,867,7.5,Free,0.0,Everyone,Shopping,2018-08-02,4.4 and up
EP Home Energy Hub,PRODUCTIVITY,Low,,,4,13.0,Free,0.0,Everyone,Productivity,2018-06-21,4.4 and up
Marble - Temple Quest,GAME,Very High,,,42053,24.0,Free,0.0,Everyone,Puzzle,2018-06-21,4.0.3 and up
dekoreko-dz,SHOPPING,Low,,,16,4.6,Free,0.0,Everyone,Shopping,2018-03-03,4.0.3 and up
FK Željezničar,SPORTS,Moderate,,,1420,20.0,Free,0.0,Everyone,Sports,2018-07-12,4.2 and up
4K Wallpapers and Ultra HD Backgrounds,PERSONALIZATION,High,2.4726640412057077,0.17266404120570789,7583,3.8,Free,0.0,Everyone 10+,Personalization,2018-07-04,4.0.3 and up
dt Pro,FINANCE,Low,,,4,4.5,Free,0.0,Everyone,Finance,2017-05-16,2.2 and up
B L Enterprises,FINANCE,Very low,,,2,6.9,Free,0.0,Everyone,Finance,2018-05-11,4.0.3 and up
DK Quiz,GAME,More than moderate,,,1628,34.0,Free,0.0,Everyone,Trivia,2014-04-10,2.3 and up
News.aw,NEWS_AND_MAGAZINES,Very low,,,1,1.0,Free,0.0,Everyone,News & Magazines,2015-07-15,2.2 and up
EW PDF,BOOKS_AND_REFERENCE,Very low,,,0,8.7,Free,0.0,Everyone,Books & Reference,2018-02-14,4.4 and up
File Manager by Xiaomi: release file storage space,TOOLS,Very High,,,337532,15.0,Free,0.0,Everyone,Tools,2018-07-11,4.4 and up
Easy Recipes,FOOD_AND_DRINK,More than moderate,2.5331892361111112,0.1831892361111111,2707,8.9,Free,0.0,Everyone,Food & Drink,2018-05-15,4.0.3 and up
TAXLANDIA,FAMILY,Low,,,141,65.0,Free,0.0,Everyone,Educational,2018-03-06,4.3 and up
AZ Camera - Manual Pro Cam,PHOTOGRAPHY,More than moderate,,,2332,1.6,Free,0.0,Everyone,Photography,2015-08-28,5.0 and up
P9 Launcher - Android™ 9.0 P Launcher Style,TOOLS,More than moderate,,,1162,7.3,Free,0.0,Everyone,Tools,2018-07-06,4.1 and up
EC music dictionary,TOOLS,Low,,,20,2.2,Paid,1.99,Everyone,Tools,2014-12-29,3.0 and up
CircleCI Viewer,PRODUCTIVITY,Low,,,16,3.2,Free,0.0,Everyone,Productivity,2017-08-23,4.4 and up
AG Subway Simulator Mobile,FAMILY,Moderate,,,623,47.0,Paid,0.99,Everyone,Simulation,2018-06-02,4.1 and up
CF Calculator,LIFESTYLE,Low,,,25,4.7,Free,0.0,Everyone,Lifestyle,2015-03-10,4.0 and up
Stock Quote,FINANCE,High,,,4344,4.5,Free,0.0,Everyone,Finance,2018-07-30,4.0 and up
Food Calorie Calculator,HEALTH_AND_FITNESS,More than moderate,2.2193670634920637,0.1193670634920635,1324,4.0,Free,0.0,Everyone,Health & Fitness,2018-01-29,4.0 and up
Duaa Ek Ibaadat,BOOKS_AND_REFERENCE,Moderate,,,122,26.0,Free,0.0,Everyone,Books & Reference,2016-04-10,2.2 and up
Grindr - Gay chat,SOCIAL,Very High,,,284795,31.0,Free,0.0,Mature 17+,Social,2018-08-03,4.3 and up
KTB Netbank,FINANCE,Very High,,,42644,19.0,Free,0.0,Everyone,Finance,2018-06-28,4.2 and up
SOLEM AG,TOOLS,Low,,,1,51.0,Free,0.0,Everyone,Tools,2017-09-19,4.0 and up
Beach Buggy Blitz,GAME,Top Notch,,,640974,47.0,Free,0.0,Everyone,Racing,2018-06-05,4.0.3 and up
Nursing Care Plan NANDA Tables,MEDICAL,Low,,,4,3.4,Paid,0.99,Everyone,Medical,2017-05-09,2.3.3 and up
Girls hairstyles 2018,BEAUTY,Moderate,,,62,3.1,Free,0.0,Everyone,Beauty,2018-05-28,4.0.3 and up
Q*bert: Rebooted,GAME,High,,,13788,55.0,Free,0.0,Everyone,Arcade,2017-04-01,4.4 and up
Bonza Poly Art - Tenkyu Animal Jam for Kids,FAMILY,Low,,,22,31.0,Free,0.0,Everyone,Puzzle,2018-08-03,4.1 and up
Glitch Fixers: Powerpuff Girls,GAME,Very High,,,39698,51.0,Free,0.0,Everyone,Arcade,2016-12-01,4.1 and up
Pizza Hut,FOOD_AND_DRINK,Very High,,,321134,30.0,Free,0.0,Everyone,Food & Drink,2018-06-12,4.1 and up
T-Mobile SyncUP DRIVE,AUTO_AND_VEHICLES,More than moderate,,,1981,18.0,Free,0.0,Everyone,Auto & Vehicles,2018-08-01,5.0 and up
Dp For WhatsApp,PERSONALIZATION,High,,,1623,11.0,Free,0.0,Mature 17+,Personalization,2018-06-23,4.0.3 and up
ES Remote,FAMILY,More than moderate,,,707,15.0,Free,0.0,Everyone,Entertainment,2014-11-20,2.3 and up
Dr. D. Y. Patil Vidyapeeth GBS,FAMILY,Low,,,3,5.3,Free,0.0,Everyone,Education,2017-02-14,4.1 and up
ReactNative BG Geolocation,TOOLS,Low,,,5,9.1,Free,0.0,Everyone,Tools,2018-05-25,4.1 and up
Cardi B Piano Game,GAME,Moderate,,,50,7.4,Free,0.0,Everyone,Music,2017-11-15,4.0 and up
N Launcher - Nougat 7.0,PERSONALIZATION,High,,,32597,8.4,Free,0.0,Everyone,Personalization,2018-05-24,4.1 and up
My Tamagotchi Forever,FAMILY,High,,,28735,91.0,Free,0.0,Everyone,Casual,2018-08-01,4.2 and up
Farming Simulator 16,FAMILY,High,,,32812,14.0,Paid,2.99,Everyone,Simulation;Education,2018-04-10,4.0.3 and up
ARY NEWS URDU,NEWS_AND_MAGAZINES,High,2.37669685828877,0.17669685828877008,1071,9.7,Free,0.0,Everyone,News & Magazines,2018-07-25,4.1 and up
DG Cars,TRAVEL_AND_LOCAL,Moderate,,,122,11.0,Free,0.0,Everyone,Travel & Local,2018-06-08,4.1 and up
Next Launcher 3D Theme Stun-BW,PERSONALIZATION,More than moderate,,,2839,5.1,Free,0.0,Everyone,Personalization,2014-01-11,2.2 and up
CCHT PREP,MEDICAL,Low,,,25,0.26,Paid,10.99,Everyone,Medical,2016-12-08,2.1 and up
Happy Birthday Songs Offline,EVENTS,More than moderate,2.436274509803922,0.23627450980392156,464,8.9,Free,0.0,Everyone,Events,2017-12-04,4.1 and up
BOO! - Next Generation Messenger,SOCIAL,High,,,20675,96.0,Free,0.0,Teen,Social,2018-08-02,5.0 and up
Escape the Prison Room,FAMILY,Very High,,,113183,36.0,Free,0.0,Everyone,Puzzle,2017-12-15,4.1 and up
D.N. College Meerut,FAMILY,Very low,,,0,19.0,Free,0.0,Everyone,Education,2018-03-26,4.0 and up
Grim Tales: The Wishes CE,GAME,More than moderate,,,4923,20.0,Free,0.0,Everyone 10+,Adventure,2015-08-26,2.3.3 and up
BMX Boy Bike Stunt Rider Game,GAME,Moderate,,,299,25.0,Free,0.0,Everyone,Racing,2017-11-10,4.1 and up
VAN NIAN 2018 - Vietnamese Calendar,EVENTS,Moderate,,,37,16.0,Free,0.0,Everyone,Events,2017-11-27,4.0 and up
gCMOB,TOOLS,High,,,7935,21.0,Free,0.0,Everyone,Tools,2018-01-08,3.0 and up
The Wall Street Journal: Business & Market News,NEWS_AND_MAGAZINES,High,,,40975,36.0,Free,0.0,Everyone 10+,News & Magazines,2018-08-02,4.1 and up
DK Murali,SOCIAL,Low,,,65,7.1,Free,0.0,Teen,Social,2017-02-25,4.1 and up
DEER HUNTER RELOADED,GAME,Very High,,,314774,43.0,Free,0.0,Teen,Action,2013-09-16,2.1 and up
Clean My Android,PRODUCTIVITY,Very High,,,101163,6.2,Free,0.0,Everyone,Productivity,2018-07-31,4.1 and up
Colors of white in Urdu,BEAUTY,Moderate,,,36,6.7,Free,0.0,Everyone,Beauty,2018-07-26,4.0 and up
Narcos: Cartel Wars,FAMILY,Very High,,,244797,52.0,Free,0.0,Teen,Strategy,2018-07-30,4.0.3 and up
SketchBook - draw and paint,ENTERTAINMENT,Very High,,,256664,77.0,Free,0.0,Everyone,Entertainment,2018-05-04,4.0.3 and up
FC Barcelona Fantasy Manager: Real football mobile,SPORTS,High,,,15221,30.0,Free,0.0,Everyone,Sports,2017-10-02,4.0.3 and up
Star Wars ™: DIRTY,GAME,More than moderate,,,38207,15.0,Paid,9.99,Teen,Role Playing,2015-10-19,4.1 and up
Adobe Photoshop Fix,PHOTOGRAPHY,Very High,,,28390,38.0,Free,0.0,Everyone,Photography,2017-07-19,5.0 and up
Basket Manager 2017 Free,SPORTS,More than moderate,,,2710,4.8,Free,0.0,Everyone,Sports,2017-11-27,4.1 and up
H Band,HEALTH_AND_FITNESS,Moderate,,,214,8.9,Free,0.0,Everyone,Health & Fitness,2018-06-13,4.4 and up
ASUS Cover for ZenFone 2,PERSONALIZATION,Very High,2.311527777777778,0.11152777777777778,43960,9.8,Free,0.0,Everyone,Personalization,2017-12-01,5.0 and up
DN Premium Hookah Lounge,BUSINESS,Low,,,1,4.2,Free,0.0,Everyone,Business,2015-10-21,2.3 and up
Ag PhD Field Guide,BOOKS_AND_REFERENCE,Moderate,,,114,6.3,Free,0.0,Everyone,Books & Reference,2015-05-25,2.3 and up
CF cal,TOOLS,Moderate,,,123,2.9,Free,0.0,Everyone,Tools,2016-02-09,4.0 and up
Tennis Livescore Widget,SPORTS,More than moderate,,,361,2.2,Free,0.0,Everyone,Sports,2016-10-13,2.3 and up
Dating Network,DATING,Moderate,,,187,19.0,Free,0.0,Mature 17+,Dating,2018-07-26,4.2 and up
WiFi FPV,FAMILY,More than moderate,,,316,19.0,Free,0.0,Everyone,Entertainment,2017-06-01,2.2 and up
Sabbath School 4,FAMILY,More than moderate,,,2871,18.0,Free,0.0,Everyone,Education,2015-05-08,2.3.3 and up
chomp SMS,COMMUNICATION,Very High,,,335646,8.3,Free,0.0,Everyone,Communication,2018-07-26,2.3 and up
PS4 Second Screen,FAMILY,High,,,11773,3.3,Free,0.0,Everyone,Entertainment,2018-06-13,4.1 and up
AV-IPTV,VIDEO_PLAYERS,Low,,,43,44.0,Free,0.0,Everyone,Video Players & Editors,2018-04-27,4.1 and up
Educationboard Results BD,FAMILY,More than moderate,,,983,7.2,Free,0.0,Everyone,Education,2018-06-12,4.0 and up
Cheats for GTA V,FAMILY,More than moderate,,,450,5.9,Free,0.0,Everyone,Entertainment,2018-07-29,4.0 and up
EO KOREA,BUSINESS,Low,,,0,14.0,Free,0.0,Teen,Business,2017-12-04,2.2 and up
Dungeon Legends - PvP Action MMO RPG Co-op Games,FAMILY,High,,,102215,42.0,Free,0.0,Teen,Role Playing,2018-06-25,4.0.3 and up
Educational Children's Songs,PARENTING,More than moderate,,,163,59.0,Free,0.0,Everyone,Parenting,2018-08-05,4.0.3 and up
EP Cook Book,MEDICAL,no,,,0,3.2,Paid,200.0,Everyone,Medical,2015-07-26,3.0 and up
Skill Tree - BL Pre Sequel,FAMILY,Moderate,,,855,7.0,Free,0.0,Teen,Entertainment,2016-02-22,2.3.3 and up
Ah! Bird,SPORTS,More than moderate,,,1689,5.7,Free,0.0,Everyone,Sports,2017-08-29,4.3 and up
CB Hair Png - New Hair Png For CB Editing,PHOTOGRAPHY,Low,,,26,7.2,Free,0.0,Everyone,Photography,2018-07-29,4.0 and up
"Shrimp skin shopping: spend less, buy better",SHOPPING,Very High,,,106798,30.0,Free,0.0,Everyone,Shopping,2018-07-23,4.1 and up
4 x4 Offroad SUV 3D Truck Simulator Driving 2017,FAMILY,Low,,,32,37.0,Free,0.0,Everyone,Simulation,2017-12-06,2.3 and up
BW Switch,GAME,Very low,,,1,13.0,Free,0.0,Everyone,Arcade,2018-04-16,4.1 and up
Movie DB,FAMILY,Low,,,10,2.6,Free,0.0,Teen,Entertainment,2016-12-10,4.2 and up
FN Web Radio,COMMUNICATION,Very low,,,0,1.6,Free,0.0,Everyone,Communication,2018-05-18,2.3 and up
Hustle Castle: Fantasy Kingdom,GAME,Very High,,,584126,64.0,Free,0.0,Everyone 10+,Role Playing,2018-07-27,4.1 and up
"Even - organize your money, get paid early",FINANCE,More than moderate,2.5777261904761906,0.17772619047619048,12304,21.0,Free,0.0,Everyone,Finance,2018-08-02,5.0 and up
"Chinese Chess 3D Online (Xiangqi, 象棋, co tuong)",GAME,Low,,,23,37.0,Paid,0.99,Everyone,Board,2017-12-27,4.1 and up
DW Security,BUSINESS,Low,,,6,15.0,Free,0.0,Everyone,Business,2018-07-25,4.1 and up
Free Live Talk-Video Call,DATING,Moderate,2.3400000000000003,-0.009999999999999995,158,4.5,Free,0.0,Mature 17+,Dating,2018-07-05,4.0.3 and up
BI Mobile Banking,FINANCE,Moderate,,,180,27.0,Free,0.0,Everyone,Finance,2018-06-27,4.4 and up
Sugar Daddy Dating App,DATING,More than moderate,,,277,5.7,Free,0.0,Mature 17+,Dating,2017-12-04,4.1 and up
T. Rowe Price Personal® App,FINANCE,More than moderate,,,1057,4.5,Free,0.0,Everyone,Finance,2018-07-06,6.0 and up
BTS V Kim Taehyung Wallpapers Kpop HD New,PERSONALIZATION,Moderate,,,51,3.4,Free,0.0,Everyone,Personalization,2018-06-10,4.0 and up
Safe Wi-Fi,PRODUCTIVITY,Low,,,32,9.7,Free,0.0,Everyone,Productivity,2018-08-03,4.4 and up
FC BARCELONA EVENTS,SPORTS,Low,,,6,11.0,Free,0.0,Everyone,Sports,2018-04-22,4.1 and up
BU Questrom Launch,TRAVEL_AND_LOCAL,Low,,,3,10.0,Free,0.0,Everyone,Travel & Local,2015-07-17,3.0 and up
Advanced calculator fx 991 es plus & 991 ms plus,FAMILY,High,,,7252,9.2,Free,0.0,Everyone,Education,2018-08-02,4.0 and up
Banfield Pet Health Tracker,MEDICAL,More than moderate,2.2238102338199996,0.12381023381999945,1747,5.9,Free,0.0,Everyone,Medical,2016-10-17,4.0 and up
theCut,LIFESTYLE,More than moderate,,,499,6.9,Free,0.0,Everyone,Lifestyle,2018-05-10,4.1 and up
FK Events,PRODUCTIVITY,Very low,,,0,18.0,Free,0.0,Teen,Productivity,2018-06-27,5.0 and up
Ay,VIDEO_PLAYERS,Moderate,,,11,3.6,Free,0.0,Teen,Video Players & Editors,2018-05-04,2.3 and up
NDS Emulator - For Android 6,GAME,High,,,14002,19.0,Free,0.0,Everyone,Arcade,2018-07-26,4.0.3 and up
Theme for New Android P,PERSONALIZATION,Low,,,13,4.3,Free,0.0,Everyone,Personalization,2018-05-23,4.0 and up
Kids Doctor ER Emergency Rescue Kids Hospital Game,FAMILY,More than moderate,,,515,85.0,Free,0.0,Everyone,Simulation,2018-07-20,4.1 and up
CF-Bench,TOOLS,More than moderate,,,2132,0.1,Free,0.0,Everyone,Tools,2013-07-03,2.1 and up
ABC News - US & World News,NEWS_AND_MAGAZINES,High,2.069525317589157,0.06952531758915688,18976,35.0,Free,0.0,Everyone 10+,News & Magazines,2018-06-06,5.0 and up
B'H BURGER HEIM,LIFESTYLE,Very low,,,0,20.0,Free,0.0,Everyone,Lifestyle,2016-05-26,4.0 and up
AJ AUTO,AUTO_AND_VEHICLES,Very low,,,0,7.7,Free,0.0,Everyone,Auto & Vehicles,2017-02-27,4.0.3 and up
Zombie Defense,FAMILY,Very High,,,275048,41.0,Free,0.0,Teen,Strategy,2018-06-22,2.3 and up
AU Spark,FAMILY,Moderate,,,681,8.2,Free,0.0,Everyone,Education,2018-08-01,4.4 and up
Sketch - Draw & Paint,ART_AND_DESIGN,Top Notch,,,215644,25.0,Free,0.0,Teen,Art & Design,2018-06-08,4.2 and up
DC Trails-Hop On Hop Off Tours,TRAVEL_AND_LOCAL,Moderate,,,16,18.0,Free,0.0,Everyone,Travel & Local,2018-08-01,4.0.3 and up
FP Transportation,AUTO_AND_VEHICLES,Very low,,,1,0.86,Free,0.0,Everyone,Auto & Vehicles,2018-03-09,4.0 and up
Ninja Dash - Ronin Jump RPG,FAMILY,High,,,8508,54.0,Free,0.0,Everyone 10+,Arcade;Action & Adventure,2018-08-02,4.0.3 and up
SnakeBite911 ER,MEDICAL,Low,,,1,42.0,Free,0.0,Everyone,Medical,2017-10-09,4.1 and up
FE Mechanical Engineering Prep,FAMILY,Low,,,2,21.0,Free,0.0,Everyone,Education,2018-07-27,5.0 and up
Pick Your Part Garage,AUTO_AND_VEHICLES,More than moderate,,,142,32.0,Free,0.0,Everyone,Auto & Vehicles,2018-07-24,6.0 and up
Zillow: Find Houses for Sale & Apartments for Rent,HOUSE_AND_HOME,Very High,,,417907,34.0,Free,0.0,Everyone,House & Home,2018-08-01,4.4 and up
Monster Fishing 2018,SPORTS,High,,,32881,76.0,Free,0.0,Everyone,Sports,2018-08-07,4.1 and up
Lire avec Sami et Julie,FAMILY,More than moderate,,,569,18.0,Free,0.0,Everyone,Educational;Education,2014-06-13,2.2 and up
Verify - Receipts & Expenses,BUSINESS,Moderate,,,413,29.0,Free,0.0,Everyone,Business,2018-07-25,5.0 and up
Lookout Security & Antivirus,TOOLS,Top Notch,,,951413,13.0,Free,0.0,Everyone,Tools,2018-07-31,4.4 and up
weight conversion calculator,TOOLS,More than moderate,,,807,1.8,Free,0.0,Everyone,Tools,2018-05-18,2.3 and up
Runtastic Mountain Bike GPS Tracker,HEALTH_AND_FITNESS,High,,,50679,38.0,Free,0.0,Everyone,Health & Fitness,2018-08-01,4.4 and up
Restaurant Inspections - FL,HEALTH_AND_FITNESS,Moderate,,,143,0.22,Free,0.0,Everyone,Health & Fitness,2013-06-12,2.2 and up
BN Pro Play-b HD Text,LIBRARIES_AND_DEMO,Low,,,34,0.41,Free,0.0,Everyone,Libraries & Demo,2017-02-05,1.6 and up
DB Event App,SOCIAL,Moderate,,,37,37.0,Free,0.0,Teen,Social,2017-06-25,4.1 and up
BURGER KING® Puerto Rico,FOOD_AND_DRINK,More than moderate,,,2448,19.0,Free,0.0,Everyone,Food & Drink,2017-09-01,4.0.3 and up
FL Drone 2,PHOTOGRAPHY,Moderate,,,41,7.8,Free,0.0,Everyone,Photography,2017-08-17,2.2 and up
D Day World War II Commando Survival Shooting,GAME,More than moderate,,,951,64.0,Free,0.0,Teen,Action,2018-05-25,4.1 and up
Ay Sabz Gunbad Waly,VIDEO_PLAYERS,Low,,,4,3.9,Free,0.0,Everyone,Video Players & Editors,2017-09-11,4.0 and up
Poker Pro.Fr,GAME,More than moderate,,,5442,17.0,Free,0.0,Teen,Card,2018-05-22,2.3 and up
CL 2ne1 Wallpaper KPOP UHD Fans,PERSONALIZATION,Very low,,,1,3.4,Free,0.0,Everyone,Personalization,2018-07-15,4.0 and up
CEHQ - CE Credits for Nurses,FAMILY,Low,,,12,4.0,Free,0.0,Everyone,Education,2018-05-25,5.0 and up
Hotel Insanity,GAME,More than moderate,,,3816,31.0,Free,0.0,Teen,Arcade,2016-07-07,3.0 and up
Mindvalley U Tallinn 2018,EVENTS,Low,,,1,21.0,Free,0.0,Everyone,Events,2018-07-03,4.4 and up
Armed Cam Gun Pack,GAME,Moderate,,,1012,50.0,Free,0.0,Teen,Action,2015-01-18,3.0 and up
F-O-Meter,FAMILY,Very low,,,0,2.8,Free,0.0,Mature 17+,Entertainment,2018-08-02,4.0 and up
ZOMBIE RIPPER,GAME,High,,,16073,94.0,Free,0.0,Mature 17+,Action,2017-11-14,4.0 and up
Barry EC,TOOLS,Low,,,14,3.8,Free,0.0,Everyone,Tools,2017-12-18,2.3.3 and up
Online TV CZ/SK PRO,VIDEO_PLAYERS,Low,,,167,2.0,Paid,0.99,Everyone,Video Players & Editors,2018-06-21,4.0.3 and up
We learn children's verses in kindergarten,PARENTING,More than moderate,,,3248,6.5,Free,0.0,Everyone,Parenting;Education,2017-12-20,4.0 and up
Rabbithole,FAMILY,More than moderate,,,3347,15.0,Free,0.0,Everyone,Entertainment,2018-07-18,4.4 and up
Ringtones & Wallpapers for Me,PERSONALIZATION,Very High,,,89342,29.0,Free,0.0,Everyone,Personalization,2018-01-30,4.1 and up
Santa Fe New Mexican e-Edition,NEWS_AND_MAGAZINES,Low,,,25,17.0,Free,0.0,Everyone,News & Magazines,2018-06-21,4.1 and up
パーリーゲイツ公式通販｜EJ STYLE（イージェイスタイル）,SHOPPING,Low,,,1,9.3,Free,0.0,Everyone,Shopping,2017-11-16,4.0.3 and up
Coupang,SHOPPING,Very High,,,308234,38.0,Free,0.0,Everyone,Shopping,2018-08-02,4.0.3 and up
Kinot & Eichah for Tisha B'Av,BOOKS_AND_REFERENCE,Moderate,,,98,6.3,Free,0.0,Everyone,Books & Reference,2014-08-04,2.2 and up
FH Calculator,HEALTH_AND_FITNESS,Low,,,9,0.97,Free,0.0,Everyone,Health & Fitness,2015-06-04,4.0 and up
Blackpink as if it's your last,LIBRARIES_AND_DEMO,More than moderate,,,831,24.0,Free,0.0,Everyone,Libraries & Demo,2018-02-20,2.3 and up
¿Es Vegan?,FOOD_AND_DRINK,Moderate,,,438,1.7,Free,0.0,Everyone,Food & Drink,2017-08-01,3.0 and up
Memes Button,COMICS,High,,,5968,5.7,Free,0.0,Everyone,Comics,2018-05-28,4.0 and up
Little Fire Station,FAMILY,High,,,3762,44.0,Free,0.0,Everyone,Education;Action & Adventure,2018-07-02,4.3 and up
Fun Texas Hold'em Poker,GAME,High,,,32831,24.0,Free,0.0,Teen,Casino,2017-05-12,4.0.3 and up
AP Stamps and Registration,BOOKS_AND_REFERENCE,Moderate,,,82,2.7,Free,0.0,Everyone,Books & Reference,2018-03-27,3.0 and up
Knights N Squires,FAMILY,High,,,148826,49.0,Free,0.0,Teen,Role Playing,2018-06-19,4.0.3 and up
Bank of America Mobile Banking,FINANCE,Very High,2.351008821795764,0.15100882179576375,341090,53.0,Free,0.0,Everyone,Finance,2018-07-31,4.4 and up
Montessori Preschool,FAMILY,More than moderate,,,237,26.0,Free,0.0,Everyone,Education;Education,2018-07-12,4.1 and up
Lock Screen - DU Locker & Lock screen wallpaper,TOOLS,More than moderate,,,5174,4.7,Free,0.0,Everyone,Tools,2018-04-26,4.0 and up
Attack the Light,FAMILY,More than moderate,,,19209,21.0,Paid,2.99,Everyone,Role Playing;Action & Adventure,2016-02-23,4.0 and up
Avatar Musik,GAME,High,,,159063,85.0,Free,0.0,Everyone,Music,2018-02-09,4.0 and up
Blidz - Hunt Free Deals On Trending Items!,SHOPPING,More than moderate,,,1659,33.0,Free,0.0,Everyone,Shopping,2018-06-29,4.4 and up
Al-Quran Ahmad Saud Offline,FAMILY,More than moderate,,,7116,40.0,Free,0.0,Everyone,Education,2016-08-09,2.3.3 and up
Barcelona News - Sportfusion,SPORTS,Moderate,,,382,20.0,Free,0.0,Everyone,Sports,2018-03-06,4.1 and up
Rolling Sky,GAME,Top Notch,,,1117212,50.0,Free,0.0,Everyone,Board,2018-08-03,4.0.3 and up
Shoot Em Down Free,FAMILY,High,,,2850,39.0,Free,0.0,Everyone,Puzzle,2018-02-09,2.3 and up
Messenger Messenger,SOCIAL,Very High,,,38826,7.0,Free,0.0,Everyone,Social,2018-08-07,4.1 and up
Deep Breathe BP,HEALTH_AND_FITNESS,Low,,,26,12.0,Free,0.0,Everyone,Health & Fitness,2018-06-09,4.1 and up
Morse Player Free,FAMILY,More than moderate,,,268,4.2,Free,0.0,Everyone,Education,2017-01-23,3.0 and up
Micro Fi,FAMILY,Moderate,,,39,2.8,Free,0.0,Everyone,Education,2014-02-12,2.3.3 and up
"REG - Check the regnumber, find information about Swedish vehicles",AUTO_AND_VEHICLES,More than moderate,,,3971,3.6,Free,0.0,Everyone,Auto & Vehicles,2018-07-30,4.4 and up
French Chat Room,DATING,Low,,,24,4.9,Free,0.0,Mature 17+,Dating,2018-07-11,4.0.3 and up
ai robot keyboard,PERSONALIZATION,More than moderate,,,1891,1.9,Free,0.0,Everyone,Personalization,2018-05-24,4.0.3 and up
Endless Numbers,FAMILY,High,,,2952,37.0,Free,0.0,Everyone,Education;Education,2018-06-19,5.1 and up
FHR 5-Tier 2.0,MEDICAL,Low,,,2,1.2,Paid,2.99,Everyone,Medical,2015-12-16,4.0 and up
BibApp TU BS,FAMILY,Low,,,16,3.5,Free,0.0,Everyone,Education,2014-12-15,4.0 and up
Sonic 4™ Episode I,GAME,More than moderate,,,8014,37.0,Paid,2.99,Everyone,Arcade,2016-04-04,2.2 and up
[EF]ShoutBox,COMMUNICATION,Low,,,3,2.5,Free,0.0,Teen,Communication,2018-08-07,4.0.3 and up
Mutual - LDS Dating,DATING,More than moderate,,,1439,38.0,Free,0.0,Mature 17+,Dating,2018-07-30,4.2 and up
"m, cm, mm to yard, feet, inch converter tool",TOOLS,More than moderate,,,246,2.8,Free,0.0,Everyone,Tools,2018-02-06,4.0 and up
Radio Belo Horizonte,FAMILY,Very low,,,0,4.3,Free,0.0,Mature 17+,Entertainment,2018-08-03,4.0 and up
Arabic Alif Ba Ta For Kids,FAMILY,More than moderate,,,226,26.0,Free,0.0,Everyone,Education;Education,2017-05-30,2.3 and up
Baby Name Together,PARENTING,More than moderate,2.1848496353496354,0.18484963534963536,464,24.0,Free,0.0,Everyone,Parenting,2018-08-06,5.0 and up
AG Track,TOOLS,Low,,,12,8.7,Free,0.0,Everyone,Tools,2018-03-23,4.0 and up
FK Mladost Lucani,SPORTS,Very low,,,0,26.0,Free,0.0,Everyone,Sports,2018-02-19,4.1 and up
theScore esports,SPORTS,High,,,16257,14.0,Free,0.0,Everyone 10+,Sports,2017-02-03,4.1 and up
Alarm Clock: Stopwatch & Timer,PRODUCTIVITY,Top Notch,,,870928,16.0,Free,0.0,Everyone,Productivity,2018-06-08,4.1 and up
